ID,LRP,Time,TrafficTruck,TrafficBus,TrafficCar,TrafficMotorbike,TrafficBicycle
13,LRP386c,12,9.71294617275607,21.0521495537606,10.674782553676,34.4969101587572,70.9116092590126
13,LRP403c,12,9.71296193947642,21.0521730221969,6.40786878019829,34.4969220746196,67.5736780295233
13,LRP413a,12,9.71297770619677,21.0521964906332,6.40789224863458,34.496933990482,67.5737373545333
13,LRP420c,12,9.71299347291713,21.0522199590695,6.40791571707086,34.4969459063444,62.746111674881
13,LRP433e,12,9.71300923963748,21.0522434275058,6.40793918550715,34.4969578222067,64.2565438247012
14,LRPS,13,868.165514234854,617.686542583466,285.183557563061,348.257765291418,133.419852504874
14,LRPSb,13,889.063377595999,632.555070399254,292.048331397813,356.640812537086,136.631488132576
14,LRP004a,13,545.115467110282,655.17654195982,220.629919937272,369.220832881241,140.185484911418
14,LRP007a,13,514.088511104518,594.589358777655,236.481873823854,459.875957065356,188.192647749428
14,LRP009a,13,925.731598330084,897.69451263033,241.333361490209,481.256350385691,188.192647749428
14,LRP012c,13,925.731654742731,897.694569042977,241.333417902857,481.256406798339,188.192704162075
14,LRP016a,13,925.731711155378,897.694625455624,241.333474315504,481.256463210986,188.192760574722
14,LRP020a,13,735.226201279986,459.199118123252,276.252902983809,164.048147537509,22.2042398914978
14,LRP023a,13,735.226257692634,459.199174535899,276.252959396457,164.048203950157,22.2042961043364
14,LRP031a,13,735.226314105281,459.199230948546,276.253015809104,164.048260362804,22.2043523171751
14,LRP036a,13,735.226370517928,459.199287361193,276.253072221751,164.048316775451,22.2044085300137
14,LRP038c,13,688.178222683733,330.352800966347,167.54590090701,108.086970670509,18.3115875585802
14,LRP046b,13,688.17827909638,330.352857378995,167.545957319658,108.087027083157,18.3116442497487
14,LRP047a,13,688.178335509028,330.352913791642,167.546013732305,108.087083495804,18.3117009409172
14,LRP056c,13,688.178391921675,330.352970204289,167.546070144952,108.087139908451,18.2511291490573
14,LRP063a,13,688.178448334322,330.353026616936,167.546126557599,107.704360915003,18.2511856525267
14,LRP070b,13,730.262283207595,372.944575315758,172.905328049504,281.739309267489,32.8855842284359
14,LRP077a,13,727.675814214268,372.944631728405,172.905384462151,281.739365480328,22.7542415565701
14,LRP084a,13,727.675870427107,372.944688141053,172.905440874799,281.739421693167,22.7542806524661
14,LRP088a,13,727.675926639946,372.9447445537,172.905497287446,281.739477906005,22.7543197483622
14,LRP089c,13,762.021971033799,243.289896293247,118.241642070018,202.085885588346,16.5380722762446
14,LRP092,13,762.022027246638,243.289952506085,118.241698482665,202.085941801184,16.5381113721406
14,LRP094a,13,762.022083459476,243.290008718924,118.241754895312,202.085998014023,16.5381504680367
14,LRP108c,13,762.022139672315,243.290064931762,117.82300914276,202.086054226862,9.92752404364303
14,LRP122a,13,550.830504995218,197.926304169341,92.9769344748665,133.000475568849,4.8091019750784
14,LRP142a,13,550.830561208056,197.92636038218,92.9769906877052,134.132268318822,3.63454059748848
14,LRP143a,13,751.622820741352,414.120937696025,112.089355816854,206.640272775161,8.37705382724423
14,LRP146a,13,751.622876954191,414.120993908863,112.089412029693,206.640329466329,8.37706574310662
14,LRP148a,13,867.084047469697,383.091506993304,151.269760544448,189.462905423897,6.91141466958914
14,LRP152a,13,743.278930079075,284.044485353419,130.583435934075,117.975341999782,8.12481427481564
14,LRP160a,13,874.462293888276,383.091506993304,151.269760544448,189.462905423897,6.2582016977682
14,LRP164a,13,608.977552004746,295.287053076448,120.071635113043,295.588772775161,7.73638622410056
14,LRP170b,13,608.977608695915,295.287109289287,120.071691325882,295.588829466329,7.11557503118226
14,LRP184b,13,608.977665387083,297.799841727316,120.071747538721,295.588886157498,7.11558495501277
14,LRP198a,13,856.491306869785,345.02358505189,117.092467092118,365.296059773066,10.8182621489725
14,LRP209c,13,856.491363560953,345.023641743058,118.088894410201,365.296116276536,15.35004891074
14,LRP231a,13,109.278896402233,142.069258667458,50.3429481042396,202.001089695928,14.9651861853498
14,LRP235b,13,109.278952905703,142.069315358627,50.3430047954081,202.001146199397,14.9652093147168
14,LRP251a,13,109.279009409172,142.069372049795,50.3430614865765,139.768727588128,15.682153265358
14,LRP254a,13,109.279065912641,142.069428740963,50.343118177745,139.768766684024,15.6821775027549
14,LRP256a,13,109.279122416111,142.069485432132,50.3431748689135,139.76880577992,15.6822017401518
14,LRP259b,13,107.471011395149,177.728230391504,54.5950125031788,143.13105284031,10.8347223567735
14,LRP260c,13,107.471067898618,177.728287082673,54.5950691943473,143.131091936207,10.8347465941704
14,LRP267b,13,117.924209738554,155.273003015295,58.7335244916989,194.698578827547,140.388758994418
14,LRP268a,13,117.924266242023,155.273059518764,58.7335811828674,194.698617923443,140.388794312113
14,LRP269c,13,117.924322745492,155.273116022234,58.7336378740358,194.698657019339,140.388829629809
14,LRP278b,13,115.607680499885,130.129072136984,52.1574623330387,289.7016844234,37.5436995119825
